Domain Code,Domain,Area Code,Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1984","1984","°C","-0.136","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1985","1985","°C","0.39","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1986","1986","°C","0.383","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1987","1987","°C","-0.05","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1988","1988","°C","0.819","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1989","1989","°C","0.915","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1990","1990","°C","1.199","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1991","1991","°C","0.441","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1992","1992","°C","-0.102","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1993","1993","°C","-0.106","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1994","1994","°C","0.333","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1995","1995","°C","0.584","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1996","1996","°C","0.384","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1997","1997","°C","0.779","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1998","1998","°C","1.756","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","1999","1999","°C","1.122","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2000","2000","°C","0.434","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°C","1.254","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°C","1.82","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°C","0.888","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°C","1.243","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°C","1.177","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°C","1.5","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°C","1.025","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°C","1.206","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°C","1.002","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°C","1.723","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°C","0.301","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°C","1.47","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°C","1.353","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2014","2014","°C","0.814","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°C","1.15","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°C","0.93","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°C","1.776","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°C","1.4","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°C","1.174","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1961","1961","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1962","1962","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1963","1963","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1964","1964","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1965","1965","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1966","1966","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1967","1967","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1968","1968","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1969","1969","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1970","1970","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1971","1971","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1972","1972","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1973","1973","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1974","1974","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1975","1975","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1976","1976","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1977","1977","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1978","1978","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1979","1979","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1980","1980","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1981","1981","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1982","1982","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1983","1983","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1984","1984","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1985","1985","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1986","1986","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1987","1987","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1988","1988","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1989","1989","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1990","1990","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1991","1991","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1992","1992","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1993","1993","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1994","1994","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1995","1995","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1996","1996","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1997","1997","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1998","1998","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","1999","1999","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2000","2000","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2001","2001","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2002","2002","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2003","2003","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2004","2004","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2005","2005","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2006","2006","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2007","2007","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2008","2008","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2009","2009","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2010","2010","°C","0.498","Fc","Calculated data"
"ET","Temperature change","102","Iran (Islamic Republic of)","6078","Standard Deviation","7019","Sep–Oct–Nov","2011","2011","°C","0.498","Fc","Calculated data"
