Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1992","1992","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1992","1992","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1992","1992","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1992","1992","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1993","1993","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1993","1993","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1993","1993","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1993","1993","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1993","1993","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1994","1994","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1994","1994","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1994","1994","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1994","1994","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1994","1994","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1995","1995","gigagrams","1.943","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1995","1995","gigagrams","95.3738","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1995","1995","gigagrams","40.8021","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1995","1995","gigagrams","54.5717","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1995","1995","gigagrams","0.176","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1996","1996","gigagrams","2.0044","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1996","1996","gigagrams","98.8277","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1996","1996","gigagrams","42.0933","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1996","1996","gigagrams","56.7343","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1996","1996","gigagrams","0.183","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1997","1997","gigagrams","0.8545","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1997","1997","gigagrams","42.1299","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1997","1997","gigagrams","17.9443","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1997","1997","gigagrams","24.1856","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1997","1997","gigagrams","0.078","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1998","1998","gigagrams","1.5347","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1998","1998","gigagrams","75.6671","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1998","1998","gigagrams","32.2286","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1998","1998","gigagrams","43.4384","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1998","1998","gigagrams","0.1401","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","1999","1999","gigagrams","1.3073","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","1999","1999","gigagrams","64.4538","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","1999","1999","gigagrams","27.4525","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","1999","1999","gigagrams","37.0013","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","1999","1999","gigagrams","0.1194","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","2000","2000","gigagrams","0.8938","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","2000","2000","gigagrams","44.0657","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","2000","2000","gigagrams","18.7688","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","2000","2000","gigagrams","25.2969","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","2000","2000","gigagrams","0.0816","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5067","Burning - Savanna","2001","2001","gigagrams","0.5437","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5067","Burning - Savanna","2001","2001","gigagrams","26.6775","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5067","Burning - Savanna","2001","2001","gigagrams","11.4187","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5067","Burning - Savanna","2001","2001","gigagrams","15.2588","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5067","Burning - Savanna","2001","2001","gigagrams","0.0492","A","Aggregate, may include official, semi-official, estimated or calculated data",""
